               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.021609,            0.011545,             0.11619,           0.0050888,             0.99577,            0.016249,            0.013846,           0.0089761,           0.0034805,            0.072567,            0.008845,            0.008845,            0.008845
                  37,            0.021062,            0.011335,             0.11569,           0.0050042,             0.99578,            0.018015,            0.014854,           0.0095406,           0.0034312,            0.071905,            0.008812,            0.008812,            0.008812
                  38,             0.02107,            0.011337,             0.11593,           0.0052733,             0.99384,            0.018667,            0.015821,           0.0096527,           0.0031499,            0.072143,            0.008779,            0.008779,            0.008779
                  39,            0.021587,            0.011556,             0.11544,           0.0059865,             0.97898,             0.01768,            0.014766,           0.0092705,           0.0033534,            0.072935,            0.008746,            0.008746,            0.008746
                  40,            0.021897,            0.011411,             0.11494,           0.0054102,             0.99802,             0.02248,            0.019007,           0.0084414,           0.0030801,            0.070483,            0.008713,            0.008713,            0.008713
                  41,            0.021504,            0.011287,             0.11448,           0.0059334,             0.99768,            0.024224,            0.020717,            0.008233,            0.002973,             0.07002,             0.00868,             0.00868,             0.00868
                  42,            0.021229,             0.01125,             0.11417,           0.0062141,              0.9959,            0.028257,            0.023591,           0.0088516,           0.0031821,            0.069316,            0.008647,            0.008647,            0.008647
                  43,            0.021523,            0.011368,             0.11393,           0.0059256,             0.99674,            0.027615,            0.023357,           0.0084043,           0.0029538,              0.0693,            0.008614,            0.008614,            0.008614
                  44,            0.021252,            0.011352,             0.11332,           0.0069251,             0.99673,             0.02599,            0.022367,           0.0080675,           0.0030075,            0.069495,            0.008581,            0.008581,            0.008581
                  45,             0.02114,            0.011254,             0.11308,           0.0072461,             0.99244,            0.026718,            0.022844,           0.0086587,           0.0031214,            0.069346,            0.008548,            0.008548,            0.008548
                  46,            0.021769,            0.011452,               0.113,            0.006482,              0.9981,            0.030191,            0.025732,            0.008565,           0.0030681,            0.067949,            0.008515,            0.008515,            0.008515
                  47,            0.021582,            0.011368,             0.11299,           0.0067747,             0.99502,            0.030066,            0.025406,           0.0090048,           0.0029978,            0.068748,            0.008482,            0.008482,            0.008482
                  48,            0.021092,            0.011189,             0.11206,           0.0068267,             0.99821,            0.031178,            0.026809,           0.0086985,           0.0029659,            0.067368,            0.008449,            0.008449,            0.008449
                  49,            0.021457,            0.011436,             0.11261,           0.0068836,             0.99829,            0.032821,            0.027901,           0.0084403,           0.0029286,            0.067553,            0.008416,            0.008416,            0.008416
                  50,            0.020766,            0.011071,             0.11189,           0.0070313,             0.99818,            0.033121,            0.028786,           0.0083737,             0.00282,            0.067589,            0.008383,            0.008383,            0.008383
                  51,            0.021506,            0.011274,             0.11199,           0.0070879,             0.99782,            0.032533,            0.027781,           0.0083104,            0.002845,            0.067607,             0.00835,             0.00835,             0.00835
                  52,            0.021006,            0.011258,             0.11135,            0.007126,             0.99863,             0.03299,            0.028248,           0.0081837,           0.0030328,            0.066693,            0.008317,            0.008317,            0.008317
                  53,            0.021004,            0.011281,             0.11138,           0.0073498,             0.99845,             0.03486,            0.029841,           0.0080079,           0.0028125,            0.066322,            0.008284,            0.008284,            0.008284
                  54,            0.020633,            0.011093,             0.11119,           0.0073561,              0.9977,            0.038322,            0.032897,            0.008223,           0.0029083,            0.066052,            0.008251,            0.008251,            0.008251
                  55,            0.020893,            0.011095,             0.11148,           0.0070726,             0.99783,            0.038562,             0.03347,           0.0081659,            0.002835,            0.066133,            0.008218,            0.008218,            0.008218
                  56,            0.020748,             0.01121,             0.11089,           0.0073118,             0.99867,            0.036211,            0.031486,           0.0079421,           0.0028184,            0.066305,            0.008185,            0.008185,            0.008185
                  57,            0.020654,            0.011224,             0.11108,           0.0072733,             0.99848,            0.037618,            0.032179,           0.0080746,           0.0028335,            0.066048,            0.008152,            0.008152,            0.008152
                  58,            0.020854,            0.011143,             0.11138,           0.0091641,             0.99323,            0.040212,            0.034731,           0.0078386,           0.0027485,             0.06553,            0.008119,            0.008119,            0.008119
                  59,            0.020624,            0.010967,             0.11036,           0.0074795,             0.99878,            0.038806,            0.033537,            0.007956,           0.0027515,            0.065778,            0.008086,            0.008086,            0.008086
                  60,            0.020614,            0.010976,             0.11092,            0.007431,             0.99912,             0.04013,            0.034651,            0.007743,           0.0027731,            0.065716,            0.008053,            0.008053,            0.008053
                  61,            0.020844,            0.011218,             0.11063,           0.0073773,             0.99889,            0.039761,            0.034003,           0.0079508,           0.0028712,            0.065515,             0.00802,             0.00802,             0.00802
                  62,            0.020482,            0.011012,             0.11034,            0.007667,             0.99788,             0.03851,            0.033572,           0.0077444,           0.0028061,            0.065497,            0.007987,            0.007987,            0.007987
                  63,            0.020681,            0.011152,             0.11034,           0.0074623,             0.99814,            0.038809,            0.033513,           0.0077883,           0.0027906,            0.065536,            0.007954,            0.007954,            0.007954
                  64,            0.020496,            0.010918,             0.11022,           0.0077065,             0.99863,             0.04138,             0.03593,           0.0076176,           0.0028319,            0.065159,            0.007921,            0.007921,            0.007921
                  65,            0.020393,            0.011069,             0.11038,           0.0075968,             0.99855,            0.042242,            0.036965,           0.0077461,           0.0027752,            0.064901,            0.007888,            0.007888,            0.007888
                  66,            0.020524,            0.010868,             0.10998,           0.0077215,             0.99867,            0.043724,            0.037673,           0.0078547,           0.0027545,             0.06482,            0.007855,            0.007855,            0.007855
                  67,            0.020637,            0.011059,             0.11024,           0.0076978,             0.99867,            0.042454,            0.036709,           0.0074963,           0.0026895,            0.064846,            0.007822,            0.007822,            0.007822
                  68,              0.0205,            0.010973,              0.1095,           0.0076235,             0.99865,            0.044146,            0.038406,           0.0074237,           0.0026439,            0.064776,            0.007789,            0.007789,            0.007789
                  69,            0.020523,            0.011111,             0.10948,           0.0078663,             0.99806,             0.04484,            0.039091,           0.0075363,           0.0026748,            0.064416,            0.007756,            0.007756,            0.007756
                  70,            0.020708,            0.011211,             0.10978,           0.0077522,             0.99865,            0.043804,            0.038018,           0.0077042,           0.0027727,            0.064885,            0.007723,            0.007723,            0.007723
                  71,            0.020867,            0.011013,             0.10971,           0.0077611,             0.99888,            0.043189,             0.03759,           0.0076013,           0.0027089,            0.064854,             0.00769,             0.00769,             0.00769
                  72,            0.020536,            0.010896,             0.10937,           0.0079399,             0.99741,            0.040949,            0.035649,           0.0074988,           0.0027039,            0.064674,            0.007657,            0.007657,            0.007657
                  73,            0.020272,            0.010899,             0.10923,           0.0079643,             0.99831,            0.042586,            0.037075,           0.0074156,           0.0027237,            0.064263,            0.007624,            0.007624,            0.007624
                  74,            0.019952,            0.010887,             0.10961,           0.0079784,             0.99831,            0.044775,             0.03923,           0.0073589,           0.0026668,            0.064069,            0.007591,            0.007591,            0.007591
                  75,            0.019987,            0.010821,             0.10906,            0.011821,             0.97908,            0.044969,            0.039316,           0.0073356,            0.002666,            0.064066,            0.007558,            0.007558,            0.007558
                  76,            0.020091,            0.010958,             0.10946,            0.009881,             0.99407,            0.046137,            0.040357,           0.0073574,           0.0026586,            0.063976,            0.007525,            0.007525,            0.007525
                  77,            0.019953,             0.01076,             0.10902,            0.062064,             0.63133,            0.046768,            0.041027,           0.0073377,           0.0026753,            0.063882,            0.007492,            0.007492,            0.007492
                  78,            0.020382,            0.010801,             0.10905,            0.016927,             0.88672,            0.046443,            0.040648,           0.0073866,           0.0026978,            0.063744,            0.007459,            0.007459,            0.007459
                  79,            0.020133,            0.010895,             0.10902,            0.013761,             0.95861,            0.048212,             0.04218,           0.0075703,           0.0026846,            0.063742,            0.007426,            0.007426,            0.007426
                  80,            0.020252,            0.010831,             0.10864,           0.0080731,             0.99867,            0.049282,             0.04337,           0.0074495,           0.0027188,            0.063634,            0.007393,            0.007393,            0.007393
                  81,            0.020104,            0.010801,             0.10865,            0.030324,              0.7798,            0.050027,            0.043864,           0.0074114,           0.0026848,            0.063407,             0.00736,             0.00736,             0.00736
                  82,            0.020082,               0.011,             0.10884,            0.030186,             0.78889,            0.048181,            0.042179,           0.0073659,           0.0026466,            0.063467,            0.007327,            0.007327,            0.007327
                  83,            0.019805,             0.01074,             0.10884,            0.035875,             0.78762,            0.048724,            0.042714,           0.0073778,           0.0026402,            0.063435,            0.007294,            0.007294,            0.007294
                  84,            0.020122,            0.010961,             0.10823,             0.06854,              0.5799,            0.047981,            0.041919,           0.0072904,            0.002656,             0.06349,            0.007261,            0.007261,            0.007261
