               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  21,            0.018097,            0.013971,             0.11254,             0.82835,            0.078477,            0.035282,            0.031249,           0.0064559,           0.0026319,            0.068489,             0.00934,             0.00934,             0.00934
                  22,            0.018107,            0.013861,             0.11172,           0.0051278,             0.99867,            0.039969,            0.036041,           0.0060933,           0.0024088,            0.067736,            0.009307,            0.009307,            0.009307
                  23,            0.018189,            0.013898,             0.11111,             0.67795,             0.14208,            0.041917,            0.036945,           0.0066302,            0.002522,            0.066934,            0.009274,            0.009274,            0.009274
                  24,            0.018163,            0.013934,             0.11013,             0.41265,             0.26889,            0.045332,            0.040351,            0.006678,           0.0024616,            0.066302,            0.009241,            0.009241,            0.009241
                  25,            0.018244,            0.013784,             0.10959,             0.61694,             0.19094,            0.051936,            0.046576,           0.0064517,            0.002496,            0.065748,            0.009208,            0.009208,            0.009208
                  26,            0.018439,             0.01386,             0.10891,             0.50317,               0.224,            0.054273,            0.048566,           0.0063351,           0.0024111,            0.065077,            0.009175,            0.009175,            0.009175
                  27,            0.018402,            0.013852,             0.10852,             0.41836,             0.23042,            0.056887,            0.050817,           0.0062951,           0.0026049,            0.064653,            0.009142,            0.009142,            0.009142
                  28,            0.018384,            0.014013,             0.10769,             0.73748,            0.070951,            0.058543,            0.052198,           0.0062192,           0.0023779,            0.063734,            0.009109,            0.009109,            0.009109
                  29,            0.018492,            0.013773,             0.10731,             0.74358,            0.086417,            0.070792,            0.063622,           0.0062836,            0.002408,            0.063038,            0.009076,            0.009076,            0.009076
                  30,            0.018583,            0.014074,             0.10649,             0.69691,              0.1229,            0.073194,            0.065867,           0.0063613,           0.0024504,            0.062356,            0.009043,            0.009043,            0.009043
                  31,            0.018618,            0.013976,             0.10596,             0.69233,             0.11422,            0.082664,            0.074915,           0.0062995,            0.002479,            0.061327,             0.00901,             0.00901,             0.00901
                  32,            0.018522,            0.013733,             0.10544,             0.65224,             0.13269,             0.08094,            0.073602,           0.0060299,           0.0023307,            0.061032,            0.008977,            0.008977,            0.008977
                  33,            0.018709,            0.013816,             0.10514,             0.61061,             0.17162,            0.088137,            0.079527,           0.0064485,           0.0026438,            0.060482,            0.008944,            0.008944,            0.008944
                  34,            0.018636,            0.013879,             0.10455,             0.59181,             0.19431,             0.09797,            0.089349,           0.0060374,            0.002351,             0.05944,            0.008911,            0.008911,            0.008911
                  35,            0.018707,            0.014019,             0.10456,             0.53828,             0.20777,             0.10511,            0.095823,           0.0062553,           0.0023713,            0.058974,            0.008878,            0.008878,            0.008878
                  36,            0.018678,            0.014021,              0.1033,             0.53207,             0.21356,             0.10861,            0.098303,           0.0061276,            0.002422,            0.058571,            0.008845,            0.008845,            0.008845
                  37,            0.018714,            0.013699,             0.10301,             0.56309,             0.22154,             0.12074,             0.10965,           0.0061951,           0.0024231,            0.057186,            0.008812,            0.008812,            0.008812
                  38,            0.018596,            0.013793,             0.10244,             0.50453,             0.23529,             0.11938,             0.10798,           0.0061297,           0.0023996,            0.056952,            0.008779,            0.008779,            0.008779
                  39,            0.018652,            0.013847,             0.10197,             0.52505,             0.24064,             0.13468,             0.12234,           0.0060209,           0.0024652,            0.055916,            0.008746,            0.008746,            0.008746
                  40,            0.018884,            0.014193,             0.10197,             0.51664,             0.25038,             0.14342,             0.13121,           0.0059655,           0.0023495,            0.055806,            0.008713,            0.008713,            0.008713
                  41,            0.018406,            0.013712,             0.10109,             0.44011,             0.29456,             0.15855,             0.14486,           0.0060577,           0.0024084,            0.054426,             0.00868,             0.00868,             0.00868
                  42,            0.018666,            0.013901,             0.10092,              0.4852,             0.27727,             0.16431,             0.15027,           0.0062079,           0.0023844,            0.054379,            0.008647,            0.008647,            0.008647
                  43,            0.018543,            0.014012,             0.10036,              0.4757,             0.30224,             0.17603,              0.1604,           0.0060634,           0.0023527,            0.053437,            0.008614,            0.008614,            0.008614
                  44,            0.018902,            0.014023,            0.099825,             0.49694,             0.30078,             0.18663,             0.17084,           0.0060761,           0.0024443,            0.052938,            0.008581,            0.008581,            0.008581
                  45,            0.018838,            0.014023,            0.099093,             0.44197,             0.31874,             0.19069,              0.1751,           0.0061108,           0.0023222,            0.052178,            0.008548,            0.008548,            0.008548
                  46,            0.018719,            0.013792,            0.098475,             0.46619,             0.29433,             0.20578,             0.18681,           0.0061838,           0.0023849,            0.051796,            0.008515,            0.008515,            0.008515
                  47,            0.018718,            0.013901,            0.098455,             0.42605,              0.3383,             0.20578,             0.18698,           0.0062784,            0.002478,            0.051721,            0.008482,            0.008482,            0.008482
                  48,              0.0187,            0.014026,            0.097961,             0.42902,             0.35269,             0.22246,             0.20321,           0.0062255,              0.0024,            0.050978,            0.008449,            0.008449,            0.008449
                  49,            0.018784,            0.014023,            0.097446,             0.41949,             0.36731,             0.23529,             0.21513,           0.0060376,           0.0024355,            0.050771,            0.008416,            0.008416,            0.008416
                  50,             0.01879,            0.013895,            0.096643,             0.43209,             0.37433,             0.25778,             0.23618,           0.0061926,           0.0023095,            0.049423,            0.008383,            0.008383,            0.008383
                  51,            0.018917,            0.013947,            0.096653,              0.4396,             0.39078,             0.26528,             0.24273,           0.0061842,           0.0023722,            0.049102,             0.00835,             0.00835,             0.00835
                  52,            0.018982,            0.013943,             0.09578,             0.44163,                0.37,             0.27355,             0.25171,           0.0059959,           0.0023179,            0.048757,            0.008317,            0.008317,            0.008317
                  53,            0.018865,            0.013777,            0.095196,             0.41755,             0.39595,             0.28932,             0.26593,           0.0061576,           0.0023234,            0.047718,            0.008284,            0.008284,            0.008284
                  54,            0.019107,            0.013936,            0.094815,             0.41476,             0.41798,             0.29465,             0.27017,           0.0060429,           0.0023325,            0.047061,            0.008251,            0.008251,            0.008251
                  55,            0.019226,            0.013959,            0.094459,             0.42064,             0.42292,             0.30324,             0.27834,           0.0060848,           0.0023414,            0.046433,            0.008218,            0.008218,            0.008218
                  56,            0.019005,            0.013786,            0.093916,             0.41988,             0.41866,             0.32215,             0.29613,           0.0060278,           0.0023456,            0.046127,            0.008185,            0.008185,            0.008185
                  57,             0.01898,             0.01391,            0.093703,             0.41574,             0.43727,             0.32294,              0.2972,           0.0061467,           0.0023081,             0.04564,            0.008152,            0.008152,            0.008152
                  58,             0.01892,             0.01391,            0.093163,             0.41818,             0.44944,             0.34338,              0.3162,           0.0061461,           0.0023513,            0.044735,            0.008119,            0.008119,            0.008119
                  59,             0.01913,            0.013798,            0.093465,             0.41791,             0.46548,             0.35873,             0.32986,           0.0061014,           0.0023695,            0.044113,            0.008086,            0.008086,            0.008086
                  60,             0.01909,             0.01403,            0.092209,             0.42196,             0.47155,             0.36326,             0.33572,           0.0058461,           0.0023043,            0.043844,            0.008053,            0.008053,            0.008053
                  61,            0.019064,            0.013983,            0.092278,             0.43683,             0.46582,             0.36685,             0.33721,           0.0060266,           0.0023317,            0.043558,             0.00802,             0.00802,             0.00802
                  62,            0.019175,            0.013813,            0.091486,             0.43982,              0.4832,             0.38503,             0.35512,           0.0059274,           0.0022882,            0.042688,            0.007987,            0.007987,            0.007987
                  63,            0.019183,             0.01397,            0.091349,             0.44259,             0.46793,             0.39159,             0.35995,           0.0059721,           0.0023166,            0.042512,            0.007954,            0.007954,            0.007954
                  64,             0.01945,            0.013834,            0.090961,             0.43453,              0.4926,             0.40646,              0.3736,           0.0060412,           0.0022738,            0.042112,            0.007921,            0.007921,            0.007921
                  65,            0.019381,            0.013956,            0.090381,             0.46228,              0.4998,             0.41856,             0.38424,            0.005946,           0.0023453,            0.041375,            0.007888,            0.007888,            0.007888
                  66,            0.019193,            0.013793,            0.089922,             0.45041,             0.51521,             0.42858,             0.39498,           0.0060067,           0.0023788,            0.040708,            0.007855,            0.007855,            0.007855
                  67,            0.018966,            0.013955,            0.090241,             0.44803,              0.5118,             0.43767,             0.40339,           0.0058677,           0.0023098,            0.040215,            0.007822,            0.007822,            0.007822
                  68,            0.019402,             0.01393,            0.089008,             0.44266,             0.52493,              0.4499,             0.41441,            0.005909,           0.0022962,            0.039417,            0.007789,            0.007789,            0.007789
                  69,            0.019199,            0.013749,            0.088888,             0.44165,             0.53606,             0.45617,             0.42021,           0.0058202,           0.0022783,            0.039312,            0.007756,            0.007756,            0.007756
                  70,            0.019185,            0.013798,            0.088808,             0.44799,             0.54115,             0.47152,             0.43469,           0.0059145,           0.0023048,            0.038438,            0.007723,            0.007723,            0.007723
                  71,            0.019311,            0.013914,            0.088316,             0.44633,             0.54678,             0.47676,             0.43918,           0.0059184,           0.0023199,            0.037763,             0.00769,             0.00769,             0.00769
                  72,            0.019282,            0.013872,            0.087644,             0.44715,             0.55569,              0.4895,             0.45104,           0.0059865,           0.0023232,            0.037481,            0.007657,            0.007657,            0.007657
                  73,            0.019233,            0.013982,            0.088108,             0.46942,             0.55335,             0.49894,             0.46008,           0.0059583,            0.002312,            0.037425,            0.007624,            0.007624,            0.007624
                  74,             0.01924,             0.01392,            0.087317,             0.47786,              0.5537,              0.5097,             0.47013,           0.0059405,           0.0023548,            0.036733,            0.007591,            0.007591,            0.007591
                  75,            0.019489,            0.014027,            0.086906,             0.46776,             0.56384,             0.50994,             0.47053,           0.0059037,           0.0023262,            0.036315,            0.007558,            0.007558,            0.007558
                  76,            0.019293,            0.014026,            0.086433,             0.49372,             0.56218,             0.51901,             0.47891,           0.0059691,           0.0023574,            0.036015,            0.007525,            0.007525,            0.007525
                  77,            0.019318,            0.013863,            0.085577,             0.48737,              0.5797,             0.53004,              0.4903,           0.0059986,           0.0023524,            0.035815,            0.007492,            0.007492,            0.007492
                  78,            0.019465,            0.013966,             0.08519,             0.47681,             0.58071,             0.53348,             0.49341,           0.0059533,           0.0023308,            0.035688,            0.007459,            0.007459,            0.007459
                  79,            0.019321,            0.013819,            0.085129,             0.49703,             0.58227,              0.5471,             0.50567,           0.0059258,           0.0023202,            0.035211,            0.007426,            0.007426,            0.007426
                  80,            0.019316,            0.013822,            0.084844,             0.52287,             0.59412,             0.55754,             0.51565,           0.0059435,           0.0023064,            0.034601,            0.007393,            0.007393,            0.007393
                  81,            0.019574,             0.01392,            0.084342,             0.50314,             0.59677,             0.56287,             0.52156,           0.0059475,           0.0023369,            0.034211,             0.00736,             0.00736,             0.00736
                  82,            0.019361,            0.013931,            0.083639,             0.49207,             0.61636,             0.56974,             0.52822,           0.0059419,           0.0023047,            0.033724,            0.007327,            0.007327,            0.007327
                  83,            0.019768,            0.013879,            0.083522,             0.50131,             0.61995,             0.57767,             0.53532,           0.0059451,           0.0023202,            0.033249,            0.007294,            0.007294,            0.007294
                  84,            0.019433,            0.013834,            0.083373,             0.50775,             0.62723,             0.58675,             0.54303,           0.0059353,           0.0023257,            0.032733,            0.007261,            0.007261,            0.007261
                  85,            0.019597,            0.013774,            0.082863,             0.52306,             0.62892,             0.59539,              0.5513,           0.0059236,           0.0022984,            0.032373,            0.007228,            0.007228,            0.007228
                  86,            0.019382,            0.013887,             0.08307,             0.52046,             0.63779,             0.60023,             0.55647,           0.0059467,           0.0022915,            0.032098,            0.007195,            0.007195,            0.007195
                  87,            0.019624,            0.013787,            0.082523,             0.53525,             0.62866,             0.60534,              0.5602,           0.0059408,             0.00233,            0.031673,            0.007162,            0.007162,            0.007162
                  88,             0.01955,            0.013865,            0.081771,             0.54476,              0.6269,             0.61144,             0.56679,           0.0058845,           0.0023079,            0.031507,            0.007129,            0.007129,            0.007129
                  89,            0.019739,            0.013828,            0.082344,             0.53284,             0.64816,             0.62166,             0.57621,           0.0058618,           0.0023161,            0.031035,            0.007096,            0.007096,            0.007096
                  90,            0.019516,            0.014012,             0.08156,             0.54923,             0.65242,             0.62994,             0.58468,           0.0058154,           0.0023066,            0.030651,            0.007063,            0.007063,            0.007063
                  91,             0.01951,            0.013827,            0.080884,             0.54224,              0.6637,             0.63643,             0.59003,            0.005784,           0.0022911,            0.030303,             0.00703,             0.00703,             0.00703
                  92,            0.019756,            0.013749,            0.080379,             0.53673,             0.67632,             0.64196,             0.59539,           0.0057465,            0.002298,             0.02999,            0.006997,            0.006997,            0.006997
                  93,             0.01972,            0.013825,            0.080807,             0.54639,             0.67285,             0.64807,             0.60136,           0.0057495,           0.0022843,            0.029619,            0.006964,            0.006964,            0.006964
                  94,            0.019338,             0.01387,            0.080647,             0.54359,             0.67051,             0.65337,             0.60742,           0.0057337,           0.0022772,            0.029309,            0.006931,            0.006931,            0.006931
                  95,            0.019461,            0.013666,            0.079837,             0.55099,               0.677,             0.65857,             0.61202,           0.0057272,           0.0022816,            0.028917,            0.006898,            0.006898,            0.006898
                  96,             0.01965,            0.013825,            0.079421,             0.55453,             0.68105,             0.66198,             0.61486,           0.0057089,           0.0022892,            0.028726,            0.006865,            0.006865,            0.006865
                  97,            0.019546,            0.013816,            0.079214,             0.55322,             0.69571,             0.67012,             0.62322,           0.0056788,           0.0022736,            0.028324,            0.006832,            0.006832,            0.006832
                  98,            0.019718,            0.013871,            0.079206,             0.56185,             0.69221,             0.67345,              0.6266,           0.0056542,           0.0022758,            0.028013,            0.006799,            0.006799,            0.006799
                  99,            0.019672,            0.013874,            0.078235,             0.56813,             0.69999,             0.67888,             0.63175,           0.0056301,           0.0022766,             0.02772,            0.006766,            0.006766,            0.006766
                 100,             0.01995,            0.013742,            0.078045,             0.57807,             0.69602,             0.68313,             0.63578,           0.0056153,           0.0022751,            0.027531,            0.006733,            0.006733,            0.006733
                 101,            0.019664,            0.013891,            0.078188,             0.58413,             0.69631,             0.68853,             0.64084,           0.0055956,            0.002264,             0.02725,              0.0067,              0.0067,              0.0067
                 102,            0.019695,            0.013979,            0.078492,             0.58482,             0.70281,             0.69257,             0.64484,           0.0056033,           0.0022656,             0.02707,            0.006667,            0.006667,            0.006667
                 103,            0.019449,            0.013879,             0.07781,             0.58174,              0.7123,             0.69667,             0.64872,           0.0056134,           0.0022643,            0.026852,            0.006634,            0.006634,            0.006634
                 104,            0.019645,            0.013877,            0.078108,             0.58888,             0.71234,             0.70275,             0.65502,           0.0056303,           0.0022546,            0.026588,            0.006601,            0.006601,            0.006601
                 105,            0.019735,            0.013887,             0.07751,             0.59249,             0.71426,              0.7063,             0.65728,           0.0056262,             0.00225,            0.026298,            0.006568,            0.006568,            0.006568
                 106,            0.019479,            0.013779,            0.077718,             0.59471,             0.71888,             0.70954,             0.66088,           0.0056305,           0.0022533,            0.026083,            0.006535,            0.006535,            0.006535
                 107,            0.019539,            0.013835,             0.07706,             0.60171,             0.71932,             0.71368,             0.66476,           0.0056324,           0.0022539,            0.025905,            0.006502,            0.006502,            0.006502
                 108,            0.019772,            0.013806,            0.076488,             0.60512,              0.7154,             0.71781,             0.66862,           0.0056318,           0.0022569,            0.025732,            0.006469,            0.006469,            0.006469
                 109,            0.019641,            0.013881,            0.075685,             0.60789,             0.72316,             0.72304,              0.6738,           0.0056413,           0.0022658,            0.025518,            0.006436,            0.006436,            0.006436
                 110,             0.01941,            0.013701,             0.07561,             0.60028,             0.73554,             0.72751,               0.678,           0.0056503,           0.0022768,            0.025324,            0.006403,            0.006403,            0.006403
                 111,            0.019771,            0.014064,            0.075282,             0.60559,             0.73957,              0.7312,              0.6816,           0.0056581,           0.0022841,            0.025082,             0.00637,             0.00637,             0.00637
                 112,            0.019614,            0.013628,            0.074958,             0.61095,              0.7437,             0.73564,             0.68556,           0.0056706,           0.0022843,            0.024874,            0.006337,            0.006337,            0.006337
                 113,            0.019691,             0.01374,            0.075351,             0.61883,             0.73975,             0.73981,             0.68969,           0.0056696,           0.0022829,            0.024685,            0.006304,            0.006304,            0.006304
                 114,              0.0199,             0.01385,            0.074621,             0.62633,             0.73654,             0.74382,             0.69263,           0.0056799,           0.0022903,            0.024488,            0.006271,            0.006271,            0.006271
                 115,            0.019783,             0.01383,            0.074871,             0.63336,             0.73865,             0.74684,             0.69521,           0.0056763,           0.0022875,            0.024332,            0.006238,            0.006238,            0.006238
                 116,            0.019798,            0.013829,            0.073685,             0.63546,              0.7381,             0.74988,             0.69763,           0.0056771,           0.0022874,            0.024214,            0.006205,            0.006205,            0.006205
                 117,            0.019548,            0.013727,             0.07403,             0.63625,             0.74171,             0.75285,                 0.7,           0.0056859,           0.0022923,            0.024052,            0.006172,            0.006172,            0.006172
                 118,             0.01973,            0.013829,            0.073272,             0.63926,             0.74665,             0.75593,             0.70329,           0.0056889,           0.0022902,            0.023881,            0.006139,            0.006139,            0.006139
                 119,            0.019625,            0.013899,            0.073418,             0.64012,             0.74779,             0.75863,             0.70521,           0.0056816,            0.002288,            0.023707,            0.006106,            0.006106,            0.006106
                 120,            0.019539,            0.013686,            0.073135,              0.6419,             0.74684,             0.76041,             0.70707,            0.005685,            0.002288,            0.023559,            0.006073,            0.006073,            0.006073
                 121,            0.019899,            0.013794,            0.073224,              0.6453,             0.75084,             0.76359,             0.70985,           0.0056812,           0.0022864,            0.023392,             0.00604,             0.00604,             0.00604
                 122,            0.019807,            0.013708,            0.072456,             0.65018,             0.75453,              0.7662,             0.71205,           0.0056863,           0.0022883,            0.023253,            0.006007,            0.006007,            0.006007
                 123,            0.019463,             0.01368,            0.072506,             0.65324,             0.75806,              0.7685,              0.7143,           0.0056815,           0.0022874,            0.023127,            0.005974,            0.005974,            0.005974
                 124,            0.019855,            0.013753,            0.071841,             0.65507,             0.76068,             0.77089,             0.71644,           0.0056892,            0.002287,            0.023003,            0.005941,            0.005941,            0.005941
                 125,            0.019593,            0.013561,            0.072237,             0.65877,             0.76293,             0.77323,             0.71875,            0.005692,           0.0022886,            0.022873,            0.005908,            0.005908,            0.005908
                 126,            0.019687,            0.013528,            0.071963,             0.66174,             0.76526,             0.77548,             0.72104,           0.0056861,           0.0022851,            0.022717,            0.005875,            0.005875,            0.005875
                 127,            0.019464,            0.013896,            0.071503,             0.66537,             0.76643,             0.77781,             0.72279,           0.0056817,            0.002283,            0.022564,            0.005842,            0.005842,            0.005842
                 128,            0.019737,            0.013794,            0.070759,             0.66756,             0.76891,             0.78052,             0.72559,           0.0056844,           0.0022805,            0.022405,            0.005809,            0.005809,            0.005809
                 129,            0.019567,            0.013658,            0.070499,             0.66855,             0.77422,             0.78222,              0.7275,           0.0056853,            0.002278,            0.022253,            0.005776,            0.005776,            0.005776
                 130,             0.01958,            0.013536,            0.070739,             0.67114,               0.775,             0.78392,             0.72947,           0.0056873,           0.0022792,            0.022112,            0.005743,            0.005743,            0.005743
                 131,            0.019561,            0.013656,            0.070159,             0.67576,             0.77504,              0.7861,             0.73144,           0.0056885,           0.0022795,            0.021979,             0.00571,             0.00571,             0.00571
                 132,            0.019604,            0.013767,            0.071012,             0.68196,              0.7736,             0.78826,             0.73364,           0.0056849,           0.0022766,            0.021868,            0.005677,            0.005677,            0.005677
                 133,            0.019535,            0.013828,            0.069832,             0.68496,             0.77818,              0.7904,             0.73576,           0.0056833,           0.0022744,            0.021733,            0.005644,            0.005644,            0.005644
                 134,            0.019757,            0.013889,            0.070777,             0.68672,             0.78007,             0.79203,             0.73719,             0.00568,           0.0022721,            0.021612,            0.005611,            0.005611,            0.005611
                 135,            0.019608,            0.013666,            0.069939,             0.68695,             0.78169,             0.79374,             0.73891,           0.0056812,           0.0022718,            0.021507,            0.005578,            0.005578,            0.005578
                 136,            0.019535,             0.01356,            0.068943,             0.69099,             0.78244,             0.79584,             0.74109,           0.0056776,           0.0022711,            0.021412,            0.005545,            0.005545,            0.005545
                 137,            0.019259,              0.0136,            0.068324,             0.69322,             0.78358,              0.7976,             0.74254,           0.0056726,           0.0022727,            0.021314,            0.005512,            0.005512,            0.005512
                 138,            0.019399,            0.013539,            0.069621,              0.6923,             0.78702,             0.79907,             0.74358,           0.0056609,           0.0022722,            0.021211,            0.005479,            0.005479,            0.005479
                 139,            0.019268,            0.013672,            0.069164,               0.696,             0.78765,             0.80121,              0.7456,           0.0056533,            0.002274,            0.021112,            0.005446,            0.005446,            0.005446
                 140,            0.019769,            0.013752,            0.068266,             0.69875,             0.78778,             0.80316,             0.74743,           0.0056461,           0.0022742,            0.021026,            0.005413,            0.005413,            0.005413
                 141,            0.019506,            0.013482,            0.068601,             0.70335,             0.78683,             0.80526,             0.74942,           0.0056385,           0.0022732,            0.020923,             0.00538,             0.00538,             0.00538
                 142,            0.019306,            0.013599,            0.068686,             0.70738,             0.78484,             0.80675,             0.75076,           0.0056304,           0.0022745,            0.020825,            0.005347,            0.005347,            0.005347
                 143,            0.019685,            0.013466,            0.067288,             0.71288,             0.78279,             0.80823,             0.75233,           0.0056276,           0.0022746,            0.020729,            0.005314,            0.005314,            0.005314
                 144,            0.019376,            0.013659,            0.067209,             0.71503,             0.78292,             0.81005,             0.75406,           0.0056244,           0.0022736,            0.020648,            0.005281,            0.005281,            0.005281
                 145,            0.019307,            0.013557,            0.068298,             0.71862,             0.78369,              0.8115,             0.75546,           0.0056202,           0.0022728,            0.020562,            0.005248,            0.005248,            0.005248
                 146,            0.019598,            0.013573,            0.067754,             0.72253,             0.78255,             0.81334,              0.7571,           0.0056178,           0.0022727,            0.020468,            0.005215,            0.005215,            0.005215
                 147,            0.019763,            0.013518,            0.067066,             0.72429,             0.78527,             0.81486,             0.75856,           0.0056162,           0.0022725,            0.020356,            0.005182,            0.005182,            0.005182
                 148,            0.019337,            0.013626,            0.067697,             0.72465,             0.78564,             0.81609,             0.75967,           0.0056149,           0.0022731,            0.020274,            0.005149,            0.005149,            0.005149
                 149,            0.019695,            0.013438,            0.066075,             0.72826,             0.78655,             0.81747,             0.76119,           0.0056129,           0.0022729,            0.020188,            0.005116,            0.005116,            0.005116
                 150,             0.01925,            0.013554,            0.066459,             0.73137,             0.78673,             0.81886,             0.76272,           0.0056133,           0.0022715,            0.020112,            0.005083,            0.005083,            0.005083
                 151,            0.019338,            0.013682,            0.066765,             0.73348,             0.78759,             0.82036,             0.76404,           0.0056117,           0.0022707,            0.020037,             0.00505,             0.00505,             0.00505
                 152,            0.019621,             0.01366,            0.066704,             0.73529,             0.78754,             0.82184,             0.76531,           0.0056112,           0.0022704,            0.019953,            0.005017,            0.005017,            0.005017
                 153,            0.019331,            0.013413,            0.065157,             0.73783,             0.78774,             0.82291,             0.76627,           0.0056091,           0.0022693,            0.019877,            0.004984,            0.004984,            0.004984
                 154,            0.019341,            0.013472,            0.066151,             0.74039,             0.79007,             0.82494,             0.76835,           0.0056082,            0.002269,             0.01979,            0.004951,            0.004951,            0.004951
                 155,             0.01955,             0.01365,            0.066109,              0.7422,             0.79176,             0.82639,              0.7698,           0.0056066,           0.0022691,            0.019714,            0.004918,            0.004918,            0.004918
                 156,            0.019445,            0.013524,            0.064714,             0.74412,             0.79187,             0.82761,             0.77097,            0.005605,           0.0022678,            0.019649,            0.004885,            0.004885,            0.004885
                 157,            0.019272,            0.013759,            0.065245,             0.74457,             0.79399,             0.82877,             0.77211,           0.0056034,           0.0022664,            0.019573,            0.004852,            0.004852,            0.004852
                 158,            0.019191,             0.01351,             0.06518,             0.74418,             0.79619,             0.82987,             0.77317,           0.0056033,           0.0022643,            0.019501,            0.004819,            0.004819,            0.004819
                 159,            0.019374,            0.013684,            0.065244,             0.74408,             0.79663,              0.8311,             0.77421,           0.0056041,           0.0022622,            0.019443,            0.004786,            0.004786,            0.004786
                 160,            0.019051,            0.013614,            0.065042,              0.7444,             0.79819,             0.83241,             0.77546,           0.0056032,           0.0022616,            0.019378,            0.004753,            0.004753,            0.004753
                 161,            0.019445,            0.013697,            0.064852,             0.74537,             0.79908,             0.83341,              0.7764,           0.0056031,           0.0022604,            0.019308,             0.00472,             0.00472,             0.00472
                 162,             0.01959,            0.013294,            0.064265,             0.74942,             0.79876,              0.8346,             0.77763,           0.0056037,           0.0022579,            0.019239,            0.004687,            0.004687,            0.004687
