               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 253,            0.015798,           0.0092059,            0.096551,             0.11684,             0.39217,            0.091787,            0.081818,           0.0083622,           0.0027189,            0.062359,            0.001684,            0.001684,            0.001684
                 254,            0.015556,           0.0091152,            0.096638,             0.11731,             0.39579,            0.092321,            0.082229,           0.0083577,             0.00272,            0.062302,            0.001651,            0.001651,            0.001651
                 255,            0.015772,           0.0090029,            0.096474,             0.11693,             0.39825,            0.092801,            0.082681,           0.0083516,           0.0027221,            0.062239,            0.001618,            0.001618,            0.001618
                 256,             0.01566,           0.0091825,            0.096269,             0.11655,             0.40039,            0.093142,            0.083011,           0.0083427,           0.0027243,            0.062189,            0.001585,            0.001585,            0.001585
                 257,            0.015479,           0.0091449,            0.096232,             0.11664,              0.4043,            0.093545,             0.08334,           0.0083333,           0.0027258,            0.062131,            0.001552,            0.001552,            0.001552
                 258,            0.015828,           0.0090851,             0.09639,             0.11754,             0.40735,            0.093857,            0.083674,           0.0083274,           0.0027278,            0.062074,            0.001519,            0.001519,            0.001519
                 259,             0.01544,           0.0091189,            0.096198,             0.11678,             0.40878,            0.094136,            0.083969,           0.0083246,           0.0027314,            0.062015,            0.001486,            0.001486,            0.001486
                 260,             0.01571,            0.009096,            0.096394,             0.11663,             0.41039,            0.094507,            0.084262,           0.0083249,           0.0027337,            0.061954,            0.001453,            0.001453,            0.001453
                 261,             0.01567,           0.0091003,            0.096195,             0.11693,             0.41233,            0.095036,            0.084785,           0.0083211,           0.0027351,            0.061898,             0.00142,             0.00142,             0.00142
                 262,            0.015601,           0.0090488,            0.096197,             0.11741,             0.41549,            0.095552,            0.085284,           0.0083186,           0.0027358,            0.061837,            0.001387,            0.001387,            0.001387
                 263,            0.015782,            0.009066,            0.096367,              0.1023,             0.45143,            0.095753,            0.085472,           0.0083129,           0.0027369,            0.061769,            0.001354,            0.001354,            0.001354
                 264,            0.015638,           0.0089796,            0.095772,             0.10207,             0.45264,            0.096008,            0.085706,           0.0083104,            0.002737,            0.061721,            0.001321,            0.001321,            0.001321
                 265,             0.01551,           0.0089824,            0.095678,            0.096562,             0.45456,            0.096586,            0.086309,           0.0083063,           0.0027386,            0.061667,            0.001288,            0.001288,            0.001288
                 266,            0.015297,           0.0089774,             0.09555,             0.11137,             0.42356,            0.096734,            0.086454,           0.0083022,           0.0027396,            0.061617,            0.001255,            0.001255,            0.001255
                 267,            0.015308,           0.0088795,            0.095692,            0.095987,             0.46124,            0.097002,            0.086725,           0.0082973,           0.0027403,            0.061557,            0.001222,            0.001222,            0.001222
                 268,            0.015155,            0.008975,            0.095699,             0.14306,             0.36962,            0.097398,             0.08706,           0.0082953,           0.0027417,            0.061506,            0.001189,            0.001189,            0.001189
                 269,            0.015446,           0.0090026,            0.095284,            0.095775,             0.46414,            0.097569,            0.087232,           0.0082958,           0.0027423,            0.061451,            0.001156,            0.001156,            0.001156
                 270,            0.015341,            0.009113,            0.095022,             0.11091,             0.43116,             0.09793,             0.08753,           0.0082906,           0.0027432,            0.061405,            0.001123,            0.001123,            0.001123
                 271,            0.015059,           0.0089105,            0.095008,             0.10563,             0.43331,            0.098601,            0.088076,           0.0082856,           0.0027459,            0.061349,             0.00109,             0.00109,             0.00109
                 272,            0.015212,           0.0089522,            0.094622,             0.14369,             0.37812,            0.098763,            0.088287,           0.0082802,            0.002748,            0.061305,            0.001057,            0.001057,            0.001057
                 273,            0.015056,            0.008901,            0.095089,             0.10639,              0.4375,            0.099286,            0.088751,           0.0082761,           0.0027491,            0.061249,            0.001024,            0.001024,            0.001024
                 274,            0.014893,           0.0089108,              0.0945,             0.10587,             0.44032,            0.099485,            0.088951,           0.0082722,           0.0027503,            0.061189,            0.000991,            0.000991,            0.000991
                 275,            0.015207,           0.0089369,            0.094632,             0.13826,             0.38439,            0.099697,            0.089242,            0.008268,           0.0027524,            0.061127,            0.000958,            0.000958,            0.000958
                 276,            0.014849,           0.0088603,            0.094693,             0.13513,             0.38638,             0.09996,            0.089468,           0.0082646,           0.0027519,            0.061067,            0.000925,            0.000925,            0.000925
                 277,            0.014752,           0.0088212,            0.093985,             0.11002,              0.4199,             0.10037,            0.089852,           0.0082642,           0.0027525,            0.061011,            0.000892,            0.000892,            0.000892
                 278,             0.01491,           0.0088861,            0.094246,             0.12353,             0.39166,              0.1008,            0.090238,           0.0082611,            0.002753,            0.060961,            0.000859,            0.000859,            0.000859
                 279,            0.014772,           0.0087398,            0.093829,              0.1102,             0.42585,             0.10084,            0.090305,           0.0082558,            0.002754,            0.060913,            0.000826,            0.000826,            0.000826
                 280,            0.014924,           0.0088539,            0.094102,             0.11477,             0.42781,             0.10145,            0.090861,           0.0082539,           0.0027535,            0.060861,            0.000793,            0.000793,            0.000793
                 281,            0.014794,           0.0088738,            0.093837,             0.11469,             0.43095,             0.10201,             0.09139,           0.0082486,           0.0027541,            0.060806,             0.00076,             0.00076,             0.00076
                 282,            0.014776,           0.0087298,            0.093937,             0.11439,             0.43465,             0.10249,            0.091868,           0.0082427,            0.002754,            0.060761,            0.000727,            0.000727,            0.000727
                 283,            0.014698,           0.0087099,            0.093891,             0.11353,             0.43637,              0.1033,            0.092514,           0.0082363,           0.0027558,            0.060718,            0.000694,            0.000694,            0.000694
                 284,            0.014466,           0.0086299,            0.093249,             0.11291,             0.43879,             0.10361,            0.092785,           0.0082308,           0.0027571,            0.060664,            0.000661,            0.000661,            0.000661
                 285,            0.014465,           0.0087586,            0.093887,             0.11218,             0.44199,             0.10391,            0.093049,           0.0082225,           0.0027579,            0.060611,            0.000628,            0.000628,            0.000628
                 286,            0.014608,            0.008703,            0.093433,             0.12691,             0.38306,             0.10414,            0.093196,           0.0082132,           0.0027586,            0.060559,            0.000595,            0.000595,            0.000595
                 287,            0.014617,           0.0086292,            0.093205,             0.12208,             0.38626,             0.10457,            0.093579,           0.0082059,           0.0027593,            0.060504,            0.000562,            0.000562,            0.000562
                 288,            0.014554,           0.0086769,            0.093405,               0.122,             0.38784,             0.10501,             0.09406,           0.0081979,           0.0027601,             0.06045,            0.000529,            0.000529,            0.000529
                 289,            0.014494,           0.0085737,            0.093139,             0.12168,             0.39019,             0.10532,            0.094362,           0.0081847,           0.0027611,            0.060398,            0.000496,            0.000496,            0.000496
