               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 113,            0.019688,           0.0081636,             0.05088,             0.86373,             0.89396,             0.93902,             0.88133,            0.006472,           0.0022151,            0.012081,            0.006304,            0.006304,            0.006304
                 114,            0.019959,           0.0082353,            0.050209,             0.86327,             0.89584,             0.93934,             0.88182,           0.0064679,           0.0022145,            0.012007,            0.006271,            0.006271,            0.006271
                 115,             0.01973,           0.0082254,            0.049274,             0.86352,             0.89606,             0.93942,             0.88158,           0.0064678,           0.0022145,            0.011949,            0.006238,            0.006238,            0.006238
                 116,             0.01982,           0.0081473,            0.049589,             0.86377,             0.89685,             0.94003,             0.88282,           0.0064689,           0.0022148,            0.011895,            0.006205,            0.006205,            0.006205
                 117,             0.01997,           0.0081709,            0.049067,             0.86447,             0.89677,             0.94042,              0.8826,           0.0064697,            0.002217,            0.011845,            0.006172,            0.006172,            0.006172
                 118,            0.019799,           0.0081647,            0.047112,             0.86648,             0.89652,             0.94102,              0.8834,           0.0064696,           0.0022176,            0.011795,            0.006139,            0.006139,            0.006139
                 119,            0.019759,           0.0081863,            0.048421,             0.85966,             0.90162,             0.94153,             0.88388,           0.0064642,           0.0022177,            0.011733,            0.006106,            0.006106,            0.006106
                 120,             0.01972,           0.0082174,            0.047741,             0.85127,             0.91093,             0.94211,             0.88454,           0.0064611,           0.0022191,            0.011664,            0.006073,            0.006073,            0.006073
                 121,            0.019621,           0.0082095,            0.047419,             0.85155,             0.91177,             0.94208,             0.88525,           0.0064635,           0.0022191,            0.011603,             0.00604,             0.00604,             0.00604
                 122,            0.020248,           0.0081888,            0.047495,             0.85438,             0.91169,             0.94274,             0.88545,           0.0064656,           0.0022188,            0.011537,            0.006007,            0.006007,            0.006007
                 123,            0.019854,            0.008074,             0.04706,             0.85504,             0.91151,             0.94261,             0.88532,            0.006466,           0.0022184,            0.011467,            0.005974,            0.005974,            0.005974
                 124,            0.019861,           0.0081555,            0.046903,             0.86091,             0.90812,             0.94303,             0.88593,           0.0064615,           0.0022183,            0.011408,            0.005941,            0.005941,            0.005941
                 125,            0.019757,           0.0080775,            0.046299,             0.86418,             0.90824,             0.94361,             0.88673,           0.0064571,           0.0022164,            0.011348,            0.005908,            0.005908,            0.005908
                 126,            0.019948,           0.0081064,            0.047093,             0.86455,              0.9095,              0.9439,             0.88742,           0.0064483,           0.0022144,             0.01127,            0.005875,            0.005875,            0.005875
                 127,            0.019406,           0.0081257,            0.047052,             0.86366,             0.91084,             0.94439,             0.88767,           0.0064454,           0.0022135,            0.011194,            0.005842,            0.005842,            0.005842
                 128,            0.019533,           0.0081304,            0.046271,             0.87392,             0.90472,             0.94583,             0.88887,           0.0064406,           0.0022128,            0.011123,            0.005809,            0.005809,            0.005809
                 129,            0.019156,           0.0081019,            0.046043,             0.87158,              0.9076,              0.9466,             0.88948,           0.0064323,           0.0022117,            0.011059,            0.005776,            0.005776,            0.005776
                 130,            0.019274,           0.0081339,            0.046107,             0.87309,               0.908,               0.947,             0.88968,           0.0064336,           0.0022105,            0.011004,            0.005743,            0.005743,            0.005743
                 131,            0.019655,           0.0081056,            0.046637,             0.87437,             0.90826,             0.94737,             0.89048,           0.0064344,           0.0022106,            0.010946,             0.00571,             0.00571,             0.00571
                 132,            0.019666,           0.0080941,            0.044969,             0.87535,             0.90796,             0.94747,             0.89066,           0.0064348,           0.0022097,            0.010891,            0.005677,            0.005677,            0.005677
                 133,            0.019304,           0.0080997,            0.045698,             0.87535,              0.9088,             0.94798,             0.89106,           0.0064298,           0.0022092,            0.010848,            0.005644,            0.005644,            0.005644
