               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  54,            0.020384,            0.011117,             0.11147,             0.20173,             0.43257,            0.032448,            0.027725,           0.0076801,           0.0026862,            0.068887,            0.008251,            0.008251,            0.008251
                  55,            0.020456,            0.011038,             0.11129,             0.15009,             0.54831,            0.033308,            0.028386,           0.0076325,           0.0026655,            0.068808,            0.008218,            0.008218,            0.008218
                  56,            0.020518,            0.011151,             0.11116,             0.11664,             0.57134,            0.034174,            0.029092,           0.0076175,           0.0026678,            0.068693,            0.008185,            0.008185,            0.008185
                  57,            0.020269,            0.011003,             0.11049,             0.11243,             0.57781,            0.035149,            0.029932,           0.0076311,           0.0026628,            0.068644,            0.008152,            0.008152,            0.008152
                  58,            0.020337,            0.011091,             0.11066,             0.17356,             0.49741,            0.036195,            0.030817,           0.0075931,           0.0026634,            0.068452,            0.008119,            0.008119,            0.008119
                  59,            0.020466,            0.010981,             0.11055,             0.06643,             0.68769,            0.036785,            0.031276,           0.0076072,            0.002665,            0.068351,            0.008086,            0.008086,            0.008086
                  60,            0.020599,            0.010941,             0.11045,            0.060871,             0.69447,            0.037204,            0.031728,           0.0075851,           0.0026605,            0.068182,            0.008053,            0.008053,            0.008053
                  61,            0.020418,            0.010905,             0.11054,               0.107,             0.61428,             0.03804,            0.032367,           0.0075551,           0.0026496,            0.068096,             0.00802,             0.00802,             0.00802
                  62,            0.019883,            0.010891,             0.11003,             0.10313,              0.6177,             0.03875,            0.033097,           0.0075448,           0.0026519,            0.068026,            0.007987,            0.007987,            0.007987
                  63,            0.020138,            0.010857,             0.11004,             0.10251,             0.62399,            0.039548,            0.033857,           0.0075353,           0.0026492,            0.067882,            0.007954,            0.007954,            0.007954
                  64,            0.020023,            0.010891,              0.1099,            0.082373,             0.63428,            0.040287,            0.034411,           0.0075308,           0.0026509,            0.067749,            0.007921,            0.007921,            0.007921
                  65,            0.020068,            0.010919,             0.10983,            0.089425,             0.63568,            0.041091,            0.035122,           0.0075349,           0.0026456,             0.06765,            0.007888,            0.007888,            0.007888
                  66,            0.020161,            0.010832,             0.10968,            0.084837,             0.64007,            0.041896,            0.035818,            0.007515,           0.0026472,            0.067534,            0.007855,            0.007855,            0.007855
                  67,            0.020334,             0.01099,             0.10972,             0.11992,             0.55449,            0.042086,            0.035961,           0.0075309,           0.0026537,            0.067473,            0.007822,            0.007822,            0.007822
                  68,            0.020065,            0.010779,             0.10922,            0.076416,             0.64659,            0.042505,             0.03641,           0.0075244,           0.0026524,            0.067376,            0.007789,            0.007789,            0.007789
                  69,            0.020022,            0.010912,             0.10977,             0.11888,             0.56192,            0.042587,            0.036471,           0.0075303,           0.0026544,            0.067312,            0.007756,            0.007756,            0.007756
                  70,            0.020132,            0.010862,             0.10942,             0.11343,             0.56482,            0.043116,            0.036993,           0.0075384,           0.0026562,            0.067261,            0.007723,            0.007723,            0.007723
                  71,            0.019582,            0.010703,             0.10911,             0.11405,             0.56795,            0.043379,            0.037288,           0.0075203,           0.0026586,            0.067187,             0.00769,             0.00769,             0.00769
                  72,            0.020078,            0.010771,             0.10919,             0.11392,             0.57299,            0.043811,            0.037623,           0.0075329,           0.0026542,            0.067108,            0.007657,            0.007657,            0.007657
                  73,            0.019865,            0.010777,             0.10953,             0.10365,             0.57124,            0.043737,            0.037598,           0.0075363,           0.0026518,            0.067086,            0.007624,            0.007624,            0.007624
                  74,            0.019724,            0.010816,             0.10929,             0.10447,             0.57543,            0.044195,            0.037979,           0.0075332,            0.002652,            0.067003,            0.007591,            0.007591,            0.007591
                  75,            0.019868,            0.010875,             0.10896,             0.10558,             0.57787,            0.044238,            0.038002,           0.0075304,           0.0026503,             0.06695,            0.007558,            0.007558,            0.007558
                  76,            0.019691,            0.010812,             0.10891,              0.1051,             0.57783,            0.044518,            0.038255,           0.0075248,           0.0026512,            0.066909,            0.007525,            0.007525,            0.007525
                  77,            0.020211,            0.010791,             0.10886,             0.10488,             0.57547,            0.044961,            0.038675,           0.0075373,           0.0026513,            0.066853,            0.007492,            0.007492,            0.007492
                  78,            0.019658,            0.010662,              0.1083,            0.099886,             0.57547,            0.045085,             0.03882,           0.0075526,           0.0026539,            0.066809,            0.007459,            0.007459,            0.007459
                  79,            0.019918,            0.010769,             0.10858,            0.099966,             0.57408,            0.045437,             0.03917,           0.0075583,           0.0026553,            0.066767,            0.007426,            0.007426,            0.007426
                  80,            0.019723,            0.010841,             0.10867,             0.12919,             0.49703,            0.045683,            0.039391,           0.0075604,           0.0026563,            0.066743,            0.007393,            0.007393,            0.007393
                  81,            0.019519,             0.01067,             0.10843,              0.1235,             0.49622,            0.045921,            0.039658,           0.0075637,           0.0026576,            0.066724,             0.00736,             0.00736,             0.00736
                  82,            0.019682,            0.010714,             0.10837,             0.11297,             0.49044,            0.046097,            0.039781,           0.0075652,           0.0026591,            0.066732,            0.007327,            0.007327,            0.007327
                  83,            0.019786,            0.010776,             0.10824,             0.11206,             0.48343,            0.046076,            0.039734,           0.0075765,           0.0026602,            0.066745,            0.007294,            0.007294,            0.007294
                  84,            0.019348,             0.01065,             0.10805,             0.12246,             0.47755,            0.046026,            0.039719,           0.0075875,           0.0026633,            0.066754,            0.007261,            0.007261,            0.007261
                  85,            0.019573,            0.010647,             0.10813,             0.12262,             0.47448,            0.045967,            0.039661,           0.0075892,           0.0026655,            0.066764,            0.007228,            0.007228,            0.007228
                  86,            0.019776,            0.010764,              0.1081,             0.12275,             0.47142,            0.046039,            0.039795,           0.0075846,           0.0026654,             0.06678,            0.007195,            0.007195,            0.007195
                  87,            0.019435,            0.010635,             0.10774,             0.12852,             0.46877,            0.045907,            0.039656,           0.0075913,           0.0026677,            0.066778,            0.007162,            0.007162,            0.007162
                  88,            0.019519,            0.010694,             0.10772,             0.12942,             0.46384,            0.046025,            0.039765,           0.0076103,           0.0026715,            0.066781,            0.007129,            0.007129,            0.007129
                  89,            0.019793,             0.01069,             0.10776,             0.14024,             0.45955,            0.046018,             0.03978,           0.0076168,           0.0026748,            0.066798,            0.007096,            0.007096,            0.007096
                  90,            0.019436,            0.010613,              0.1076,             0.14079,              0.4587,            0.046076,            0.039831,           0.0076279,           0.0026762,            0.066808,            0.007063,            0.007063,            0.007063
                  91,            0.019553,            0.010684,             0.10726,            0.092849,             0.53257,            0.045827,            0.039573,           0.0076526,           0.0026805,            0.066845,             0.00703,             0.00703,             0.00703
                  92,            0.019441,            0.010622,             0.10751,            0.098439,             0.52631,            0.045631,            0.039456,           0.0076662,           0.0026838,            0.066872,            0.006997,            0.006997,            0.006997
                  93,             0.01943,            0.010537,             0.10716,             0.13421,             0.44685,            0.045833,            0.039661,           0.0076742,           0.0026868,            0.066899,            0.006964,            0.006964,            0.006964
                  94,            0.019133,            0.010544,             0.10773,             0.11004,             0.51645,            0.045769,            0.039611,           0.0076878,           0.0026898,            0.066932,            0.006931,            0.006931,            0.006931
                  95,            0.019645,             0.01062,             0.10732,             0.11127,             0.51293,            0.045653,            0.039524,           0.0076965,           0.0026933,            0.066976,            0.006898,            0.006898,            0.006898
                  96,            0.019485,            0.010653,             0.10703,             0.11194,             0.50997,            0.045392,            0.039331,           0.0077086,            0.002695,             0.06701,            0.006865,            0.006865,            0.006865
                  97,            0.019439,            0.010508,             0.10711,             0.11204,             0.50419,            0.045316,            0.039247,           0.0077127,           0.0026981,            0.067066,            0.006832,            0.006832,            0.006832
                  98,            0.019385,            0.010663,             0.10664,             0.11448,             0.49848,            0.045682,            0.039614,            0.007718,           0.0027004,            0.067112,            0.006799,            0.006799,            0.006799
                  99,            0.019151,            0.010527,             0.10701,            0.072053,             0.58418,            0.045679,            0.039617,           0.0077133,           0.0027008,            0.067155,            0.006766,            0.006766,            0.006766
                 100,            0.018848,            0.010479,             0.10627,            0.072945,             0.57802,            0.045445,            0.039443,           0.0077077,           0.0027014,            0.067208,            0.006733,            0.006733,            0.006733
                 101,            0.019543,            0.010571,             0.10682,             0.07101,              0.5719,            0.045183,            0.039258,           0.0077138,           0.0027041,            0.067259,              0.0067,              0.0067,              0.0067
                 102,            0.019157,            0.010479,             0.10758,            0.075505,               0.566,            0.045212,            0.039349,           0.0077195,            0.002707,            0.067313,            0.006667,            0.006667,            0.006667
                 103,            0.019268,            0.010521,             0.10651,             0.07908,             0.55841,            0.045057,            0.039232,            0.007728,           0.0027097,            0.067377,            0.006634,            0.006634,            0.006634
                 104,            0.019074,            0.010561,             0.10668,            0.083371,             0.55399,            0.044881,            0.039103,           0.0077386,           0.0027138,            0.067429,            0.006601,            0.006601,            0.006601
                 105,            0.019066,            0.010491,             0.10662,            0.077688,             0.55181,            0.044565,            0.038815,           0.0077458,           0.0027165,            0.067488,            0.006568,            0.006568,            0.006568
                 106,            0.019232,            0.010497,             0.10615,             0.08189,             0.54496,             0.04436,            0.038579,           0.0077551,           0.0027198,            0.067535,            0.006535,            0.006535,            0.006535
                 107,            0.018776,            0.010465,              0.1061,            0.051869,             0.62415,            0.044181,            0.038439,           0.0077663,           0.0027238,            0.067587,            0.006502,            0.006502,            0.006502
                 108,            0.018995,             0.01041,             0.10621,             0.05852,             0.61954,            0.044142,            0.038421,           0.0077715,            0.002726,            0.067622,            0.006469,            0.006469,            0.006469
                 109,            0.019429,            0.010478,             0.10634,             0.05987,             0.61801,            0.044131,            0.038448,           0.0077759,           0.0027284,            0.067661,            0.006436,            0.006436,            0.006436
                 110,            0.019017,            0.010403,             0.10617,            0.065627,             0.61058,             0.04381,            0.038215,           0.0077796,           0.0027298,            0.067729,            0.006403,            0.006403,            0.006403
                 111,            0.018957,            0.010374,              0.1061,            0.076014,             0.60439,            0.043528,            0.038009,           0.0077855,           0.0027343,            0.067787,             0.00637,             0.00637,             0.00637
                 112,            0.019218,            0.010513,             0.10583,            0.075939,             0.59891,            0.043301,            0.037867,            0.007773,           0.0027355,            0.067847,            0.006337,            0.006337,            0.006337
                 113,            0.018794,            0.010373,              0.1058,            0.076387,             0.59321,            0.043025,            0.037609,           0.0077705,           0.0027385,              0.0679,            0.006304,            0.006304,            0.006304
                 114,             0.01906,            0.010394,             0.10585,            0.037272,             0.67614,            0.042812,            0.037417,            0.007771,            0.002742,            0.067944,            0.006271,            0.006271,            0.006271
                 115,            0.019502,            0.010438,             0.10587,            0.038084,              0.6724,            0.042607,            0.037276,           0.0077705,           0.0027448,               0.068,            0.006238,            0.006238,            0.006238
                 116,            0.018699,            0.010377,              0.1056,            0.043786,             0.66364,             0.04248,            0.037136,           0.0077675,           0.0027482,            0.068063,            0.006205,            0.006205,            0.006205
                 117,            0.018904,            0.010345,             0.10571,            0.044308,             0.65603,            0.042193,            0.036956,           0.0077681,           0.0027525,            0.068121,            0.006172,            0.006172,            0.006172
                 118,             0.01901,            0.010406,             0.10558,            0.045149,              0.6498,            0.041943,            0.036751,           0.0077647,           0.0027557,            0.068193,            0.006139,            0.006139,            0.006139
                 119,            0.018897,            0.010447,              0.1059,            0.045598,             0.64503,            0.041818,            0.036638,           0.0077733,           0.0027598,            0.068247,            0.006106,            0.006106,            0.006106
                 120,            0.019427,            0.010395,             0.10556,             0.04494,             0.63737,            0.041956,            0.036785,           0.0077717,           0.0027621,            0.068293,            0.006073,            0.006073,            0.006073
                 121,            0.018864,            0.010397,             0.10548,            0.052691,              0.6306,            0.041435,            0.036298,           0.0077759,           0.0027656,            0.068352,             0.00604,             0.00604,             0.00604
                 122,            0.018711,            0.010342,             0.10551,             0.02587,             0.71761,            0.041427,            0.036314,           0.0077855,           0.0027693,            0.068404,            0.006007,            0.006007,            0.006007
                 123,            0.018994,            0.010378,             0.10558,            0.027133,             0.71114,            0.040969,            0.035916,           0.0077925,            0.002775,            0.068469,            0.005974,            0.005974,            0.005974
                 124,             0.01883,            0.010346,             0.10514,            0.027316,             0.70774,            0.041003,            0.035922,           0.0077986,           0.0027788,            0.068503,            0.005941,            0.005941,            0.005941
                 125,            0.018901,            0.010347,             0.10516,            0.027832,              0.7036,            0.040923,            0.035836,           0.0078058,           0.0027845,            0.068546,            0.005908,            0.005908,            0.005908
                 126,            0.018699,            0.010352,             0.10515,            0.027934,             0.69888,            0.040846,            0.035792,           0.0078149,           0.0027894,            0.068584,            0.005875,            0.005875,            0.005875
                 127,            0.019007,            0.010279,             0.10536,            0.028027,             0.69483,            0.040839,            0.035807,           0.0078196,           0.0027938,             0.06861,            0.005842,            0.005842,            0.005842
                 128,            0.018856,             0.01049,             0.10509,            0.027962,             0.69125,            0.040944,            0.035921,           0.0078282,           0.0027978,            0.068638,            0.005809,            0.005809,            0.005809
                 129,            0.018681,            0.010335,             0.10504,            0.028316,             0.68748,            0.040931,            0.035859,           0.0078468,            0.002805,             0.06868,            0.005776,            0.005776,            0.005776
                 130,            0.018827,            0.010307,             0.10505,            0.029257,             0.68461,            0.040896,            0.035846,           0.0078569,           0.0028107,            0.068711,            0.005743,            0.005743,            0.005743
                 131,            0.019087,            0.010314,             0.10469,            0.029873,              0.6809,            0.040959,            0.035911,           0.0078664,           0.0028166,            0.068736,             0.00571,             0.00571,             0.00571
                 132,            0.018652,            0.010231,             0.10503,            0.030328,              0.6793,            0.040952,             0.03592,           0.0078723,           0.0028215,            0.068762,            0.005677,            0.005677,            0.005677
                 133,             0.01842,            0.010266,             0.10469,            0.030865,             0.67636,            0.041098,            0.036054,            0.007877,           0.0028256,            0.068795,            0.005644,            0.005644,            0.005644
                 134,            0.018809,            0.010351,             0.10452,            0.030738,             0.67418,             0.04113,            0.036112,           0.0078835,           0.0028318,            0.068819,            0.005611,            0.005611,            0.005611
                 135,            0.018653,             0.01026,             0.10446,            0.030713,             0.67352,            0.041225,            0.036184,           0.0078914,           0.0028363,            0.068823,            0.005578,            0.005578,            0.005578
                 136,            0.018606,            0.010227,             0.10475,            0.030846,             0.67271,            0.041288,            0.036218,           0.0079009,           0.0028412,            0.068838,            0.005545,            0.005545,            0.005545
                 137,            0.018651,            0.010126,             0.10461,            0.029955,             0.67279,            0.041633,             0.03655,             0.00791,           0.0028445,             0.06883,            0.005512,            0.005512,            0.005512
                 138,            0.018333,            0.010234,             0.10439,            0.029734,             0.67343,            0.042001,            0.036856,           0.0079166,           0.0028472,            0.068826,            0.005479,            0.005479,            0.005479
                 139,            0.018806,            0.010363,             0.10461,            0.029874,             0.67262,            0.042145,            0.037008,           0.0079153,           0.0028493,            0.068842,            0.005446,            0.005446,            0.005446
                 140,             0.01848,            0.010247,             0.10387,            0.029739,             0.67306,            0.042439,            0.037254,           0.0079125,             0.00285,            0.068836,            0.005413,            0.005413,            0.005413
                 141,            0.018719,            0.010336,             0.10437,            0.029688,             0.67495,            0.042744,            0.037545,           0.0079142,           0.0028544,            0.068817,             0.00538,             0.00538,             0.00538
                 142,            0.018696,            0.010277,             0.10433,             0.02969,             0.67763,            0.043103,            0.037906,           0.0079207,           0.0028576,            0.068804,            0.005347,            0.005347,            0.005347
                 143,            0.018228,            0.010184,             0.10413,            0.029555,             0.68014,            0.043559,             0.03826,           0.0079252,             0.00286,            0.068772,            0.005314,            0.005314,            0.005314
                 144,             0.01875,            0.010378,             0.10438,             0.02987,             0.68204,            0.043751,            0.038432,           0.0079341,           0.0028641,            0.068748,            0.005281,            0.005281,            0.005281
                 145,            0.018538,            0.010271,             0.10406,            0.029902,             0.68471,            0.044131,            0.038772,           0.0079436,           0.0028666,            0.068727,            0.005248,            0.005248,            0.005248
                 146,            0.018345,             0.01015,             0.10416,              0.0298,             0.68614,            0.044253,            0.038825,           0.0079467,           0.0028671,              0.0687,            0.005215,            0.005215,            0.005215
                 147,            0.018468,            0.010208,             0.10391,            0.023318,             0.77625,            0.044651,            0.039122,           0.0079452,           0.0028688,            0.068672,            0.005182,            0.005182,            0.005182
                 148,            0.018335,             0.01027,             0.10404,            0.023288,             0.77636,            0.044823,            0.039283,           0.0079449,           0.0028717,            0.068656,            0.005149,            0.005149,            0.005149
                 149,            0.018521,            0.010204,             0.10415,            0.047402,             0.61143,            0.045124,            0.039526,           0.0079428,           0.0028741,            0.068643,            0.005116,            0.005116,            0.005116
                 150,            0.018403,            0.010143,             0.10358,            0.024811,             0.77835,            0.045326,             0.03978,           0.0079446,           0.0028755,            0.068601,            0.005083,            0.005083,            0.005083
                 151,            0.018353,              0.0102,             0.10372,            0.025247,             0.77866,            0.045524,            0.039898,           0.0079392,            0.002876,            0.068591,             0.00505,             0.00505,             0.00505
                 152,             0.01816,            0.010164,             0.10375,            0.025408,             0.78021,            0.045671,            0.040057,           0.0079331,           0.0028751,            0.068562,            0.005017,            0.005017,            0.005017
                 153,            0.018255,            0.010152,             0.10392,            0.025334,             0.77982,            0.045918,             0.04024,            0.007928,           0.0028769,            0.068534,            0.004984,            0.004984,            0.004984
                 154,             0.01815,            0.010134,             0.10337,            0.040148,             0.61974,            0.046127,            0.040383,           0.0079247,           0.0028789,            0.068493,            0.004951,            0.004951,            0.004951
                 155,            0.018259,            0.010229,             0.10387,            0.040048,             0.62246,            0.046485,            0.040707,            0.007921,           0.0028804,            0.068453,            0.004918,            0.004918,            0.004918
                 156,            0.017918,            0.010165,             0.10357,            0.040978,             0.62369,            0.046707,            0.040892,           0.0079153,            0.002883,            0.068422,            0.004885,            0.004885,            0.004885
                 157,            0.018463,            0.010093,             0.10313,            0.040698,             0.62655,            0.047216,            0.041351,           0.0079104,           0.0028846,            0.068388,            0.004852,            0.004852,            0.004852
                 158,            0.018268,            0.010147,             0.10336,            0.026789,             0.70522,            0.047905,            0.041955,           0.0079017,           0.0028831,            0.068335,            0.004819,            0.004819,            0.004819
                 159,            0.018144,             0.01012,               0.103,            0.039988,             0.63444,            0.048218,            0.042258,           0.0078908,           0.0028817,            0.068272,            0.004786,            0.004786,            0.004786
                 160,             0.01846,            0.010156,             0.10335,            0.034516,             0.63787,              0.0484,            0.042475,           0.0078867,           0.0028832,            0.068213,            0.004753,            0.004753,            0.004753
                 161,            0.018105,            0.010148,             0.10276,            0.029132,             0.64123,            0.048679,            0.042729,            0.007876,           0.0028823,            0.068142,             0.00472,             0.00472,             0.00472
                 162,            0.018222,            0.010054,             0.10325,            0.028985,             0.64475,            0.049066,            0.043082,           0.0078661,           0.0028815,            0.068073,            0.004687,            0.004687,            0.004687
                 163,            0.017971,            0.010087,             0.10315,            0.029152,             0.64703,            0.049314,            0.043271,           0.0078574,           0.0028816,            0.068017,            0.004654,            0.004654,            0.004654
