               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 104,             0.01988,           0.0081606,            0.059796,             0.76411,             0.86246,             0.88099,             0.81702,           0.0058471,           0.0022539,            0.016761,            0.006601,            0.006601,            0.006601
                 105,            0.019626,           0.0081759,            0.060293,             0.77116,             0.86297,             0.88352,             0.81856,            0.005853,           0.0022448,            0.016561,            0.006568,            0.006568,            0.006568
                 106,            0.019854,           0.0082486,             0.06033,              0.7748,             0.86037,             0.88575,              0.8204,           0.0058481,            0.002238,            0.016303,            0.006535,            0.006535,            0.006535
                 107,            0.019465,           0.0082843,            0.059097,             0.77759,             0.86179,             0.88718,             0.82203,           0.0058309,           0.0022285,            0.016116,            0.006502,            0.006502,            0.006502
                 108,            0.019684,           0.0082206,             0.05825,             0.76981,             0.87877,             0.88756,              0.8226,           0.0058394,           0.0022274,            0.015949,            0.006469,            0.006469,            0.006469
                 109,            0.019828,           0.0082181,            0.058339,             0.79019,             0.85911,             0.88894,             0.82421,           0.0058434,           0.0022228,            0.015791,            0.006436,            0.006436,            0.006436
                 110,            0.019642,           0.0082071,            0.058864,              0.7949,             0.85927,             0.89035,             0.82528,           0.0058485,           0.0022221,            0.015696,            0.006403,            0.006403,            0.006403
                 111,            0.019554,            0.008167,            0.058332,             0.80399,             0.85489,             0.89113,              0.8265,           0.0058523,           0.0022224,            0.015568,             0.00637,             0.00637,             0.00637
                 112,            0.019899,           0.0081791,            0.057769,              0.7894,             0.87357,             0.89332,             0.82911,           0.0058566,           0.0022193,             0.01544,            0.006337,            0.006337,            0.006337
                 113,            0.020103,           0.0082568,             0.05712,             0.80118,              0.8653,             0.89448,             0.83034,           0.0058629,           0.0022187,            0.015249,            0.006304,            0.006304,            0.006304
                 114,            0.019662,           0.0081492,            0.056312,                 0.8,             0.87071,             0.89569,             0.83152,            0.005851,           0.0022201,            0.015117,            0.006271,            0.006271,            0.006271
                 115,             0.01975,           0.0082006,            0.056659,             0.78981,             0.88377,             0.89723,             0.83278,           0.0058575,           0.0022197,            0.014927,            0.006238,            0.006238,            0.006238
                 116,             0.01937,           0.0082313,             0.05684,              0.7934,             0.88245,             0.89815,             0.83429,           0.0058537,           0.0022165,            0.014798,            0.006205,            0.006205,            0.006205
                 117,            0.019771,           0.0082547,            0.057166,             0.79206,             0.88704,             0.89985,              0.8358,            0.005846,           0.0022154,            0.014674,            0.006172,            0.006172,            0.006172
                 118,            0.019682,           0.0081723,            0.054537,             0.79571,             0.88857,             0.90102,             0.83692,           0.0058317,           0.0022146,            0.014562,            0.006139,            0.006139,            0.006139
