               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 160,            0.019469,            0.013245,             0.05267,             0.87742,              0.9117,             0.94042,             0.87657,           0.0054525,            0.002184,            0.011676,            0.004753,            0.004753,            0.004753
                 161,            0.019976,            0.013143,            0.052618,             0.87235,             0.91797,             0.94117,             0.87748,           0.0054501,           0.0021822,            0.011557,             0.00472,             0.00472,             0.00472
                 162,            0.019438,            0.013022,            0.051744,             0.87399,             0.91897,             0.94166,             0.87787,           0.0054462,           0.0021803,            0.011442,            0.004687,            0.004687,            0.004687
                 163,            0.019721,             0.01313,            0.052036,             0.87633,             0.91893,             0.94249,             0.87875,           0.0054454,             0.00218,            0.011332,            0.004654,            0.004654,            0.004654
                 164,            0.019534,            0.013188,            0.052216,             0.87794,             0.92001,             0.94321,             0.87948,           0.0054456,            0.002178,            0.011223,            0.004621,            0.004621,            0.004621
                 165,            0.019503,            0.013194,            0.052919,             0.88314,              0.9168,             0.94392,              0.8802,           0.0054443,           0.0021771,            0.011114,            0.004588,            0.004588,            0.004588
                 166,            0.019509,            0.013105,            0.052521,             0.88359,             0.91999,             0.94469,              0.8809,           0.0054446,           0.0021768,            0.011006,            0.004555,            0.004555,            0.004555
                 167,             0.01938,             0.01318,            0.051814,             0.88435,             0.92033,             0.94528,             0.88153,           0.0054449,            0.002176,            0.010898,            0.004522,            0.004522,            0.004522
                 168,            0.019607,            0.013181,            0.051617,             0.88565,              0.9201,             0.94588,             0.88206,           0.0054464,           0.0021758,            0.010788,            0.004489,            0.004489,            0.004489
                 169,            0.019421,            0.013077,            0.051717,              0.8868,             0.92024,             0.94652,              0.8828,           0.0054447,           0.0021751,            0.010677,            0.004456,            0.004456,            0.004456
                 170,            0.019559,            0.013137,            0.051758,             0.88837,             0.91989,             0.94697,             0.88323,           0.0054412,           0.0021733,            0.010575,            0.004423,            0.004423,            0.004423
                 171,            0.019293,            0.013111,            0.051359,              0.8892,             0.92086,             0.94758,             0.88371,           0.0054408,           0.0021728,            0.010469,             0.00439,             0.00439,             0.00439
                 172,            0.019254,            0.012959,            0.051247,             0.88946,             0.92181,             0.94806,             0.88447,           0.0054388,           0.0021721,            0.010364,            0.004357,            0.004357,            0.004357
                 173,            0.018843,            0.013304,            0.055429,             0.88814,             0.92522,             0.94861,             0.88505,            0.005437,           0.0021725,            0.010262,            0.004324,            0.004324,            0.004324
                 174,            0.018895,            0.013326,            0.055302,              0.8904,             0.92569,             0.94916,             0.88552,           0.0054319,           0.0021709,            0.010163,            0.004291,            0.004291,            0.004291
                 175,             0.01895,            0.013292,             0.05635,             0.89102,             0.92658,             0.94965,             0.88612,           0.0054314,           0.0021696,            0.010069,            0.004258,            0.004258,            0.004258
                 176,            0.018801,            0.013342,            0.054939,             0.89042,             0.92845,             0.95022,             0.88664,           0.0054314,           0.0021692,           0.0099772,            0.004225,            0.004225,            0.004225
                 177,            0.018815,            0.013354,            0.055171,             0.89978,             0.91954,             0.95079,             0.88713,           0.0054319,           0.0021688,           0.0098912,            0.004192,            0.004192,            0.004192
                 178,            0.019079,            0.013301,            0.054971,             0.89352,             0.92783,             0.95135,             0.88766,           0.0054317,           0.0021692,           0.0097998,            0.004159,            0.004159,            0.004159
                 179,            0.018904,             0.01341,            0.055502,             0.90061,             0.92222,             0.95177,             0.88802,           0.0054308,           0.0021689,           0.0097089,            0.004126,            0.004126,            0.004126
                 180,            0.018785,            0.013239,             0.05421,             0.90113,             0.92332,             0.95223,             0.88829,           0.0054313,           0.0021686,           0.0096114,            0.004093,            0.004093,            0.004093
                 181,            0.019084,            0.013301,            0.054393,             0.90198,             0.92494,             0.95281,             0.88899,           0.0054293,           0.0021687,           0.0095237,             0.00406,             0.00406,             0.00406
                 182,            0.018891,            0.013184,            0.053667,             0.90279,             0.92514,             0.95324,             0.88928,           0.0054318,           0.0021692,           0.0094352,            0.004027,            0.004027,            0.004027
                 183,            0.018815,            0.013207,            0.053397,             0.90249,             0.92595,              0.9536,             0.88954,           0.0054343,           0.0021679,           0.0093489,            0.003994,            0.003994,            0.003994
                 184,            0.018702,            0.013082,            0.053943,              0.9058,             0.92476,              0.9541,             0.88998,           0.0054357,           0.0021663,           0.0092635,            0.003961,            0.003961,            0.003961
                 185,            0.018543,            0.013272,            0.053648,              0.9073,             0.92493,             0.95483,             0.89053,           0.0054356,            0.002165,           0.0091826,            0.003928,            0.003928,            0.003928
                 186,            0.018723,            0.013218,            0.054608,             0.90695,             0.92666,             0.95523,             0.89139,           0.0054367,           0.0021648,           0.0090987,            0.003895,            0.003895,            0.003895
